Thread	Address	Instruction	Result
00001DC9	.text:sum+794	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+79B	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+7A2	cmp     rcx, rax	PF=0 ZF=0 
00001DC9	.text:sum+7A5	setnz   al	RAX=00005624F6EC9201 
00001DC9	.text:sum+7A8	movzx   eax, al	RAX=0000000000000001 
00001DC9	.text:sum+7AB	add     rax, rdx	RAX=00005624F581302F 
00001DC9	.text:sum+7AE	mov     [rbp+var_128], rax	
00001DC9	.text:sum+7B5	mov     rax, [rbp+var_130]	RAX=00007FFEB943A168 
00001DC9	.text:sum+7BC	mov     rcx, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+7C3	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+7CA	cmp     rcx, rdx	
00001DC9	.text:sum+7CD	jnz     short loc_5624F5611FCD	
00001DC9	.text:sum:loc_5624F5611FCD	mov     edx, 0	RDX=0000000000000000 
00001DC9	.text:sum:loc_5624F5611FD2	add     rax, rdx	
00001DC9	.text:sum+7DE	mov     eax, [rax]	RAX=000000000000000F 
00001DC9	.text:sum+7E0	mov     rdi, [rbp+var_8]	RDI=617F65558707E900 
00001DC9	.text:sum+7E4	xor     rdi, fs:28h	RDI=0000000000000000 PF=1 ZF=1 
00001DC9	.text:sum+7ED	jz      short locret_5624F5612054	
00001DC9	.text:sum:locret_5624F5612054	leave	RBP=00007FFEB943A2D0 RSP=00007FFEB943A288 
00001DC9	.text:sum+85E	retn	RSP=00007FFEB943A290 
00001DC9	.text:main+5B	mov     [rbp+var_8], eax	
00001DC9	.text:main+5E	mov     eax, [rbp+var_8]	
00001DC9	.text:main+61	mov     [rbp+var_4], eax	
00001DC9	.text:main+64	mov     eax, [rbp+var_4]	
00001DC9	.text:main+67	mov     esi, eax	RSI=000000000000000F 
00001DC9	.text:main+69	lea     rdi, format; \"The sum is %d.\\n\"	RDI=00005624F56120E5 
00001DC9	.text:main+70	mov     eax, 0	RAX=0000000000000000 
00001DC9	.text:main+75	call    _printf	RSP=00007FFEB943A288 
00001DC9	.plt:_printf	jmp     cs:printf_ptr	RAX=000000000000000F RCX=0000000000000000 RSI=00005624F6EC9320 RDI=00007FE4914BD7E0 RSP=00007FFEB943A290 R8=0000000000000000 R9=000000000000000F R10=00005624F56120F2 R11=0000000000000246 ZF=0 
00001DC9	.text:main+7A	mov     eax, 0	RAX=0000000000000000 
00001DC9	.text:main+7F	leave	RBP=0000000000000000 RSP=00007FFEB943A2D8 

