Thread	Address	Instruction	Result
00001609	.text:sum:loc_5569944EC78D	mov     rax, [rbp+var_128]	RAX=00005569946ED02E 
00001609	.text:sum+49	movzx   eax, byte ptr [rax]	RAX=000000000000005A 
00001609	.text:sum+4C	movzx   eax, al	
00001609	.text:sum+4F	cmp     eax, 5Bh ; '['	CF=1 AF=1 SF=1 
00001609	.text:sum+52	jz      short loc_5569944EC7DC	
00001609	.text:sum+54	cmp     eax, 5Bh ; '['	
00001609	.text:sum+57	jg      short loc_5569944EC7C1	
00001609	.text:sum+59	cmp     eax, 3	CF=0 PF=0 AF=0 SF=0 
00001609	.text:sum+5C	jz      loc_5569944EC927	
00001609	.text:sum+62	cmp     eax, 5Ah ; 'Z'	PF=1 ZF=1 
00001609	.text:sum+65	jz      loc_5569944EC99E	
00001609	.text:sum:loc_5569944EC99E	mov     rax, [rbp+var_128]	RAX=00005569946ED02E 
00001609	.text:sum+25A	add     rax, 1	RAX=00005569946ED02F PF=0 ZF=0 
00001609	.text:sum+25E	mov     [rbp+var_128], rax	
00001609	.text:sum+265	mov     rax, [rbp+var_130]	RAX=00007FFE59FBBD78 
00001609	.text:sum+26C	mov     eax, [rax]	RAX=000000000000000F 
00001609	.text:sum+26E	mov     rsi, [rbp+var_8]	RSI=E78D0A907FBDBC00 
00001609	.text:sum+272	xor     rsi, fs:28h	RSI=0000000000000000 PF=1 ZF=1 
00001609	.text:sum+27B	jz      short locret_5569944EC9D4	
00001609	.text:sum:locret_5569944EC9D4	leave	RBP=00007FFE59FBBEE0 RSP=00007FFE59FBBE98 
00001609	.text:sum+28A	retn	RSP=00007FFE59FBBEA0 
00001609	.text:main+5B	mov     [rbp+var_8], eax	
00001609	.text:main+5E	mov     eax, [rbp+var_8]	
00001609	.text:main+61	mov     [rbp+var_4], eax	
00001609	.text:main+64	mov     eax, [rbp+var_4]	
00001609	.text:main+67	mov     esi, eax	RSI=000000000000000F 
00001609	.text:main+69	lea     rdi, format; \"The sum is %d.\\n\"	RDI=00005569944ECA75 
00001609	.text:main+70	mov     eax, 0	RAX=0000000000000000 
00001609	.text:main+75	call    _printf	RSP=00007FFE59FBBE98 
00001609	.plt:_printf	jmp     cs:printf_ptr	RAX=000000000000000F RCX=0000000000000000 RDX=0000000000000000 RSI=0000556994D4F2A0 RDI=00007FE36CC677E0 RSP=00007FFE59FBBEA0 R9=000000000000000F R10=00005569944ECA82 R11=0000000000000246 PF=0 ZF=0 
00001609	.text:main+7A	mov     eax, 0	RAX=0000000000000000 
00001609	.text:main+7F	leave	RBP=0000000000000000 RSP=00007FFE59FBBEE8 

