Thread	Address	Instruction	Result
000027A7	.text:sum+134	mov     edx, [rdx]	RDX=000000000000000F 
000027A7	.text:sum+136	mov     [rax], edx	
000027A7	.text:sum+138	jmp     loc_55DE304E848D	
000027A7	.text:sum:loc_55DE304E848D	jmp     loc_55DE304E8234	
000027A7	.text:sum:loc_55DE304E8234	mov     rax, [rbp-128h]	RAX=000055DE304EB02E 
000027A7	.text:sum+4D	movzx   eax, byte ptr [rax]	RAX=00000000000000F9 
000027A7	.text:sum+50	movzx   eax, al	
000027A7	.text:sum+53	cmp     eax, 0F9h	ZF=1 
000027A7	.text:sum+58	jz      loc_55DE304E8432	
000027A7	.text:sum:loc_55DE304E8432	mov     rax, [rbp-128h]	RAX=000055DE304EB02E 
000027A7	.text:sum+24B	add     rax, 1	RAX=000055DE304EB02F PF=0 ZF=0 
000027A7	.text:sum+24F	mov     [rbp-128h], rax	
000027A7	.text:sum+256	mov     rax, [rbp-130h]	RAX=00007FFC683B4958 
000027A7	.text:sum+25D	mov     eax, [rax]	RAX=000000000000000F 
000027A7	.text:sum+25F	mov     rsi, [rbp-8]	RSI=A4A452B79C300D00 
000027A7	.text:sum+263	xor     rsi, fs:28h	RSI=0000000000000000 PF=1 ZF=1 
000027A7	.text:sum+26C	jz      short locret_55DE304E8497	
000027A7	.text:sum:locret_55DE304E8497	leave	RBP=00007FFC683B4AC0 RSP=00007FFC683B4A78 
000027A7	.text:sum+2AA	retn	RSP=00007FFC683B4A80 
000027A7	.text:main+5F	mov     [rbp-8], eax	
000027A7	.text:main+62	mov     eax, [rbp-8]	
000027A7	.text:main+65	mov     [rbp-4], eax	
000027A7	.text:main+68	mov     eax, [rbp-4]	
000027A7	.text:main+6B	mov     esi, eax	RSI=000000000000000F 
000027A7	.text:main+6D	lea     rdi, aTheSumIsD; \"The sum is %d.\\n\"	RDI=000055DE304E9005 
000027A7	.text:main+74	mov     eax, 0	RAX=0000000000000000 
000027A7	.text:main+79	call    sub_55DE304E8070	RSP=00007FFC683B4A78 
000027A7	.plt.sec:sub_55DE304E8070	endbr64	
000027A7	.plt.sec:sub_55DE304E8070+4	bnd jmp cs:off_55DE304EAFD0	RAX=000000000000000F RCX=0000000000000000 RDX=0000000000000000 RSI=000055DE318CE2A0 RDI=00007FDC295767E0 RSP=00007FFC683B4A80 R9=000000000000000F R10=000055DE304E9012 R11=0000000000000246 ZF=0 
000027A7	.text:main+7E	mov     eax, 0	RAX=0000000000000000 
000027A7	.text:main+83	leave	RBP=0000000000000000 RSP=00007FFC683B4AC8 

