Thread	Address	Instruction	Result
0000141F	.text:_1_sum__return_int$expr_STA_0+C	mov     [rbp+var_18], rdx	
0000141F	.text:_1_sum__return_int$expr_STA_0+10	mov     [rbp+var_20], rcx	
0000141F	.text:_1_sum__return_int$expr_STA_0+14	mov     [rbp+var_28], r8	
0000141F	.text:_1_sum__return_int$expr_STA_0+18	mov     [rbp+var_30], r9	
0000141F	.text:_1_sum__return_int$expr_STA_0+1C	mov     rax, [rbp+arg_0]	RAX=00007FFCD9048448 
0000141F	.text:_1_sum__return_int$expr_STA_0+20	mov     rax, [rax]	RAX=0000558DBD73A0D8 
0000141F	.text:_1_sum__return_int$expr_STA_0+23	lea     rdx, [rax+8]	RDX=0000558DBD73A0E0 
0000141F	.text:_1_sum__return_int$expr_STA_0+27	mov     rax, [rbp+arg_0]	RAX=00007FFCD9048448 
0000141F	.text:_1_sum__return_int$expr_STA_0+2B	mov     [rax], rdx	
0000141F	.text:_1_sum__return_int$expr_STA_0+2E	mov     rax, [rbp+var_28]	RAX=00007FFCD9048440 
0000141F	.text:_1_sum__return_int$expr_STA_0+32	mov     rax, [rax]	RAX=00007FFCD9048458 
0000141F	.text:_1_sum__return_int$expr_STA_0+35	mov     edx, [rax]	RDX=000000000000000F 
0000141F	.text:_1_sum__return_int$expr_STA_0+37	mov     rax, [rbp+arg_10]	RAX=00007FFCD9048430 
0000141F	.text:_1_sum__return_int$expr_STA_0+3B	mov     [rax], edx	
0000141F	.text:_1_sum__return_int$expr_STA_0+3D	mov     eax, 1	RAX=0000000000000001 
0000141F	.text:_1_sum__return_int$expr_STA_0+42	pop     rbp	RBP=00007FFCD9048570 RSP=00007FFCD90483E8 
0000141F	.text:_1_sum__return_int$expr_STA_0+43	retn	RSP=00007FFCD90483F0 
0000141F	.text:sum+97	add     rsp, 20h	RSP=00007FFCD9048410 AF=0 
0000141F	.text:sum+9B	mov     [rbp+var_13C], eax	
0000141F	.text:sum+A1	cmp     [rbp+var_13C], 1	PF=1 ZF=1 
0000141F	.text:sum+A8	jnz     short loc_558DBD538893	
0000141F	.text:sum+AA	mov     eax, [rbp+var_140]	RAX=000000000000000F 
0000141F	.text:sum+B0	mov     rdx, [rbp+var_8]	RDX=118FEE880F136300 
0000141F	.text:sum+B4	xor     rdx, fs:28h	RDX=0000000000000000 
0000141F	.text:sum+BD	jz      short locret_558DBD538915	
0000141F	.text:sum:locret_558DBD538915	leave	RBP=00007FFCD90485C0 RSP=00007FFCD9048578 
0000141F	.text:sum+C5	retn	RSP=00007FFCD9048580 
0000141F	.text:main+5B	mov     [rbp+var_8], eax	
0000141F	.text:main+5E	mov     eax, [rbp+var_8]	
0000141F	.text:main+61	mov     [rbp+var_4], eax	
0000141F	.text:main+64	mov     eax, [rbp+var_4]	
0000141F	.text:main+67	mov     esi, eax	RSI=000000000000000F 
0000141F	.text:main+69	lea     rdi, format; \"The sum is %d.\\n\"	RDI=0000558DBD538C45 
0000141F	.text:main+70	mov     eax, 0	RAX=0000000000000000 
0000141F	.text:main+75	call    _printf	RSP=00007FFCD9048578 
0000141F	.plt:_printf	jmp     cs:printf_ptr	RAX=000000000000000F RCX=0000000000000000 RSI=0000558DBD9502A0 RDI=00007F7B06CD97E0 RSP=00007FFCD9048580 R8=0000000000000000 R9=000000000000000F R10=0000558DBD538C52 R11=0000000000000246 ZF=0 
0000141F	.text:main+7A	mov     eax, 0	RAX=0000000000000000 
0000141F	.text:main+7F	leave	RBP=0000000000000000 RSP=00007FFCD90485C8 

